Date,Open,High,Low,Close,Adj Close,Volume
1992-11-10,0.491071,0.504464,0.488839,0.502232,0.412699,122225600
1992-11-11,0.504464,0.520089,0.502232,0.506696,0.416367,140425600
1992-11-12,0.508929,0.513393,0.503348,0.507813,0.417285,107598400
1992-11-13,0.508929,0.511161,0.500000,0.502232,0.412699,84750400
1992-11-16,0.502232,0.515625,0.500000,0.512277,0.420953,67547200
1992-11-17,0.511161,0.513393,0.489955,0.493304,0.405363,168806400
1992-11-18,0.500000,0.520089,0.495536,0.515625,0.423705,304808000
1992-11-19,0.515625,0.531250,0.515625,0.520089,0.427373,240542400
1992-11-20,0.522321,0.524554,0.508929,0.513393,0.421871,155489600
1992-11-23,0.504464,0.508929,0.502232,0.506696,0.416367,152723200
1992-11-24,0.508929,0.513393,0.504464,0.513393,0.421871,156822400
1992-11-25,0.508929,0.511161,0.500000,0.504464,0.414533,117342400
1992-11-27,0.504464,0.511161,0.502232,0.504464,0.414533,47196800
1992-11-30,0.502232,0.513393,0.496652,0.513393,0.422768,160507200
1992-12-01,0.511161,0.526786,0.506696,0.520089,0.428282,130144000
1992-12-02,0.520089,0.522321,0.508929,0.511161,0.420930,97776000
1992-12-03,0.504464,0.514509,0.501116,0.513393,0.422768,187588800
1992-12-04,0.511161,0.513393,0.504464,0.507813,0.418173,95782400
1992-12-07,0.506696,0.515625,0.506696,0.515625,0.424606,144222400
1992-12-08,0.515625,0.524554,0.515625,0.518973,0.427363,196638400
1992-12-09,0.515625,0.517857,0.511161,0.514509,0.423687,159409600
1992-12-10,0.511161,0.514509,0.504464,0.511161,0.420930,140190400
1992-12-11,0.511161,0.520089,0.511161,0.513393,0.422768,120187200
1992-12-14,0.513393,0.515625,0.506696,0.511161,0.420930,110510400
1992-12-15,0.506696,0.508929,0.495536,0.503348,0.414496,182537600
1992-12-16,0.502232,0.508929,0.486607,0.491071,0.404386,225926400
1992-12-17,0.493304,0.513393,0.493304,0.507813,0.418173,233867200
1992-12-18,0.513393,0.529018,0.511161,0.520089,0.428282,235457600
1992-12-21,0.520089,0.535714,0.517857,0.532366,0.438392,256065600
1992-12-22,0.533482,0.546875,0.533482,0.541295,0.445745,280168000
1992-12-23,0.537946,0.540179,0.529018,0.533482,0.439311,112336000
1992-12-24,0.535714,0.535714,0.526786,0.526786,0.433797,45964800
1992-12-28,0.529018,0.533482,0.529018,0.531250,0.437473,70448000
1992-12-29,0.531250,0.542411,0.531250,0.532366,0.438392,116278400
1992-12-30,0.533482,0.533482,0.524554,0.524554,0.431959,100587200
1992-12-31,0.524554,0.535714,0.524554,0.533482,0.439311,92232000
1993-01-04,0.531250,0.535714,0.515625,0.520089,0.428282,129136000
1993-01-05,0.517857,0.529018,0.511161,0.529018,0.435635,186256000
1993-01-06,0.542411,0.553571,0.540179,0.551339,0.454016,281400000
1993-01-07,0.551339,0.558036,0.541295,0.544643,0.448502,272137600
1993-01-08,0.542411,0.562500,0.533482,0.555804,0.457692,320936000
1993-01-11,0.553571,0.574777,0.551339,0.572545,0.471478,273728000
1993-01-12,0.560268,0.569196,0.549107,0.549107,0.452178,346158400
1993-01-13,0.549107,0.571429,0.546875,0.566964,0.466883,199640000
1993-01-14,0.571429,0.582589,0.569196,0.580357,0.477911,367808000
1993-01-15,0.544643,0.555804,0.535714,0.537946,0.442987,902630400
1993-01-18,0.531250,0.535714,0.517857,0.531250,0.437473,333636800
1993-01-19,0.533482,0.540179,0.529018,0.533482,0.439311,274041600
1993-01-20,0.533482,0.537946,0.531250,0.535714,0.441149,158737600
1993-01-21,0.533482,0.537946,0.524554,0.535714,0.441149,184419200
1993-01-22,0.537946,0.537946,0.526786,0.531250,0.437473,146944000
1993-01-25,0.529018,0.540179,0.529018,0.535714,0.441149,202272000
1993-01-26,0.540179,0.553571,0.540179,0.542411,0.446664,285622400
1993-01-27,0.544643,0.551339,0.524554,0.537946,0.442987,226620800
1993-01-28,0.535714,0.537946,0.529018,0.534598,0.440230,184038400
1993-01-29,0.537946,0.546875,0.526786,0.531250,0.437473,266100800
1993-02-01,0.529018,0.546875,0.529018,0.546875,0.450340,240553600
1993-02-02,0.542411,0.549107,0.537946,0.537946,0.442987,182336000
1993-02-03,0.544643,0.544643,0.522321,0.535714,0.441149,264185600
1993-02-04,0.535714,0.537946,0.526786,0.531250,0.437473,208152000
1993-02-05,0.529018,0.531250,0.502232,0.511161,0.420930,367617600
1993-02-08,0.508929,0.513393,0.495536,0.504464,0.415415,281075200
1993-02-09,0.508929,0.512277,0.504464,0.507813,0.418173,238660800
1993-02-10,0.508929,0.511161,0.491071,0.497768,0.409901,268284800
1993-02-11,0.497768,0.502232,0.491071,0.492188,0.405306,168268800
1993-02-12,0.491071,0.495536,0.479911,0.481027,0.396979,275396800
1993-02-16,0.477679,0.477679,0.459821,0.473214,0.390531,407736000
1993-02-17,0.475446,0.482143,0.464286,0.481027,0.396979,249580800
1993-02-18,0.491071,0.493304,0.477679,0.491071,0.405268,280123200
1993-02-19,0.493304,0.495536,0.488839,0.491071,0.405268,177800000
1993-02-22,0.491071,0.500000,0.488839,0.492188,0.406190,98761600
1993-02-23,0.491071,0.493304,0.482143,0.484375,0.399742,194073600
1993-02-24,0.465402,0.481027,0.465402,0.478795,0.395137,286563200
1993-02-25,0.475446,0.488839,0.475446,0.488839,0.403426,167227200
1993-02-26,0.484375,0.484375,0.466518,0.473214,0.390531,294884800
1993-03-01,0.473214,0.477679,0.470982,0.475446,0.392373,119302400
1993-03-02,0.473214,0.486607,0.473214,0.484375,0.399742,147694400
1993-03-03,0.482143,0.491071,0.475446,0.487723,0.402505,202697600
1993-03-04,0.486607,0.493304,0.477679,0.491071,0.405268,188339200
1993-03-05,0.488839,0.497768,0.488839,0.491071,0.405268,111619200
1993-03-08,0.491071,0.506696,0.491071,0.504464,0.416321,177004800
1993-03-09,0.504464,0.513393,0.504464,0.506696,0.418163,154828800
1993-03-10,0.506696,0.511161,0.500000,0.506696,0.418163,132496000
1993-03-11,0.508929,0.511161,0.502232,0.507813,0.419085,144614400
1993-03-12,0.506696,0.506696,0.495536,0.502232,0.414479,126694400
1993-03-15,0.500000,0.511161,0.494420,0.508929,0.420006,136035200
1993-03-16,0.511161,0.515625,0.504464,0.504464,0.416321,101281600
1993-03-17,0.504464,0.508929,0.491071,0.492188,0.406190,176220800
1993-03-18,0.491071,0.496652,0.486607,0.486607,0.401584,106187200
1993-03-19,0.491071,0.493304,0.477679,0.479911,0.396058,154100800
1993-03-22,0.477679,0.481027,0.470982,0.475446,0.392373,165200000
1993-03-23,0.475446,0.482143,0.469866,0.470982,0.388689,102536000
1993-03-24,0.470982,0.484375,0.468750,0.479911,0.396058,143068800
1993-03-25,0.479911,0.488839,0.477679,0.488839,0.403426,171046400
1993-03-26,0.488839,0.488839,0.468750,0.475446,0.392373,151760000
1993-03-29,0.466518,0.468750,0.453125,0.455357,0.375794,261710400
1993-03-30,0.456473,0.466518,0.448661,0.466518,0.385005,264051200
1993-03-31,0.468750,0.470982,0.457589,0.459821,0.379479,223036800
1993-04-01,0.457589,0.464286,0.455357,0.462054,0.381321,108203200
1993-04-02,0.450893,0.457589,0.441964,0.447545,0.369347,253792000
1993-04-05,0.446429,0.450893,0.441964,0.446429,0.368426,149172800
1993-04-06,0.446429,0.448661,0.435268,0.435268,0.359215,168369600
1993-04-07,0.437500,0.453125,0.433036,0.450893,0.372110,162848000
1993-04-08,0.446429,0.450893,0.437500,0.444196,0.366583,163430400
1993-04-12,0.441964,0.455357,0.441964,0.446429,0.368426,93049600
1993-04-13,0.450893,0.457589,0.430804,0.433036,0.357374,164483200
1993-04-14,0.430804,0.435268,0.425223,0.435268,0.359215,170060800
1993-04-15,0.430804,0.430804,0.417411,0.421875,0.348163,218702400
1993-04-16,0.430804,0.435268,0.422991,0.429688,0.354610,686795200
1993-04-19,0.433036,0.441964,0.430804,0.433036,0.357374,227864000
1993-04-20,0.435268,0.448661,0.430804,0.446429,0.368426,240049600
1993-04-21,0.448661,0.453125,0.439732,0.443080,0.365662,205273600
1993-04-22,0.439732,0.450893,0.437500,0.446429,0.368426,157673600
1993-04-23,0.444196,0.448661,0.435268,0.439732,0.362899,134142400
1993-04-26,0.439732,0.444196,0.433036,0.437500,0.361057,102804800
1993-04-27,0.435268,0.448661,0.435268,0.448661,0.370268,129673600
1993-04-28,0.444196,0.464286,0.444196,0.458705,0.378557,163240000
1993-04-29,0.459821,0.462054,0.447545,0.453125,0.373952,82443200
1993-04-30,0.453125,0.468750,0.453125,0.457589,0.377636,132339200
1993-05-03,0.457589,0.464286,0.455357,0.463170,0.382242,65184000
1993-05-04,0.466518,0.484375,0.464286,0.476563,0.393295,170822400
1993-05-05,0.473214,0.495536,0.473214,0.486607,0.401584,253064000
1993-05-06,0.486607,0.488839,0.477679,0.479911,0.396058,70459200
1993-05-07,0.477679,0.488839,0.477679,0.488839,0.403426,81894400
1993-05-10,0.491071,0.498884,0.491071,0.491071,0.405268,137928000
1993-05-11,0.491071,0.493304,0.482143,0.486607,0.401584,158379200
1993-05-12,0.484375,0.488839,0.473214,0.475446,0.392373,105224000
1993-05-13,0.477679,0.497768,0.477679,0.495536,0.408953,361726400
1993-05-14,0.493304,0.500000,0.491071,0.495536,0.408953,117409600
1993-05-17,0.495536,0.500000,0.491071,0.497768,0.410795,69641600
1993-05-18,0.495536,0.502232,0.491071,0.495536,0.408953,163475200
1993-05-19,0.488839,0.513393,0.486607,0.511161,0.421848,172771200
1993-05-20,0.511161,0.526786,0.511161,0.524554,0.432901,290528000
1993-05-21,0.524554,0.527902,0.506696,0.513393,0.423690,148198400
1993-05-24,0.506696,0.524554,0.506696,0.514509,0.424611,150315200
1993-05-25,0.506696,0.513393,0.497768,0.503348,0.415400,180723200
1993-05-26,0.500000,0.515625,0.494420,0.515625,0.425532,121564800
1993-05-27,0.515625,0.522321,0.511161,0.513393,0.423690,197288000
1993-05-28,0.508929,0.513393,0.502232,0.505580,0.418114,183948800
1993-06-01,0.504464,0.515625,0.504464,0.508929,0.420884,135072000
1993-06-02,0.506696,0.520089,0.500000,0.508929,0.420884,200480000
1993-06-03,0.508929,0.511161,0.500000,0.503348,0.416268,156856000
1993-06-04,0.497768,0.502232,0.486607,0.489955,0.405193,213684800
1993-06-07,0.486607,0.488839,0.449777,0.453125,0.374734,482305600
1993-06-08,0.435268,0.446429,0.428571,0.441964,0.365504,621096000
1993-06-09,0.401786,0.407366,0.392857,0.395089,0.326739,1178419200
1993-06-10,0.388393,0.399554,0.381696,0.397321,0.328584,553705600
1993-06-11,0.401786,0.404018,0.387277,0.390625,0.323047,242323200
1993-06-14,0.392857,0.399554,0.388393,0.398438,0.329508,249491200
1993-06-15,0.404018,0.404018,0.373884,0.375000,0.310125,448324800
1993-06-16,0.377232,0.386161,0.370536,0.377232,0.311971,353080000
1993-06-17,0.379464,0.379464,0.361607,0.368304,0.304587,409438400
1993-06-18,0.371652,0.376116,0.354911,0.366071,0.302741,311292800
1993-06-21,0.361607,0.361607,0.352679,0.353795,0.292588,273582400
1993-06-22,0.364955,0.375000,0.354911,0.369420,0.305510,336380800
1993-06-23,0.372768,0.372768,0.357143,0.361607,0.299049,180723200
1993-06-24,0.361607,0.372768,0.357143,0.372768,0.308279,222835200
1993-06-25,0.360491,0.363839,0.352679,0.357143,0.295357,257163200
1993-06-28,0.361607,0.361607,0.345982,0.358259,0.296280,353617600
1993-06-29,0.359375,0.359375,0.343750,0.348214,0.287973,294268800
1993-06-30,0.345982,0.354911,0.343750,0.352679,0.291665,200256000
1993-07-01,0.348214,0.354911,0.339286,0.339286,0.280589,218164800
1993-07-02,0.341518,0.345982,0.337054,0.343750,0.284281,191632000
1993-07-06,0.341518,0.348214,0.334821,0.337054,0.278743,155254400
1993-07-07,0.334821,0.338170,0.323661,0.325893,0.269513,227035200
1993-07-08,0.325893,0.334821,0.323661,0.325893,0.269513,138969600
1993-07-09,0.330357,0.332589,0.325893,0.328125,0.271359,156878400
1993-07-12,0.328125,0.340402,0.323661,0.339286,0.280589,173880000
1993-07-13,0.345982,0.345982,0.330357,0.332589,0.275051,158110400
1993-07-14,0.328125,0.334821,0.319196,0.332589,0.275051,246299200
1993-07-15,0.332589,0.337054,0.314732,0.319196,0.263975,338038400
1993-07-16,0.254464,0.264509,0.236607,0.245536,0.203058,2120596800
1993-07-19,0.250000,0.256696,0.227679,0.228795,0.189213,806232000
1993-07-20,0.234375,0.247768,0.229911,0.239955,0.198443,531910400
1993-07-21,0.232143,0.238839,0.227679,0.234375,0.193828,455907200
1993-07-22,0.232143,0.241071,0.229911,0.236607,0.195674,211176000
1993-07-23,0.241071,0.245536,0.232143,0.234375,0.193828,233777600
1993-07-26,0.238839,0.245536,0.232143,0.239955,0.198443,152824000
1993-07-27,0.238839,0.245536,0.234375,0.236607,0.195674,198609600
1993-07-28,0.234375,0.241071,0.234375,0.239955,0.198443,91795200
1993-07-29,0.241071,0.245536,0.238839,0.243304,0.201212,121374400
1993-07-30,0.245536,0.252232,0.241071,0.247768,0.204904,214446400
1993-08-02,0.252232,0.261161,0.250000,0.254464,0.210442,216305600
1993-08-03,0.258929,0.261161,0.256696,0.258929,0.214134,176478400
1993-08-04,0.261161,0.272321,0.258929,0.270089,0.223363,242995200
1993-08-05,0.274554,0.274554,0.258929,0.263393,0.217826,209372800
1993-08-06,0.261161,0.270089,0.261161,0.261161,0.215980,125921600
1993-08-09,0.261161,0.270089,0.258929,0.265625,0.219672,161414400
1993-08-10,0.263393,0.265625,0.252232,0.254464,0.210442,152779200
1993-08-11,0.254464,0.254464,0.241071,0.245536,0.203058,166969600
1993-08-12,0.245536,0.247768,0.232143,0.236607,0.195674,338172800
1993-08-13,0.236607,0.247768,0.234375,0.244420,0.202135,138812800
1993-08-16,0.245536,0.250000,0.243304,0.245536,0.203952,102446400
1993-08-17,0.247768,0.254464,0.243304,0.253348,0.210441,108180800
1993-08-18,0.258929,0.265625,0.252232,0.254464,0.211368,188720000
1993-08-19,0.256696,0.256696,0.245536,0.245536,0.203952,152129600
1993-08-20,0.247768,0.250000,0.241071,0.250000,0.207660,99937600
1993-08-23,0.250000,0.256696,0.245536,0.253348,0.210441,91179200
1993-08-24,0.252232,0.256696,0.247768,0.250000,0.207660,101259200
1993-08-25,0.250000,0.252232,0.238839,0.243304,0.202098,145768000
1993-08-26,0.243304,0.243304,0.236607,0.239955,0.199316,176142400
1993-08-27,0.241071,0.241071,0.234375,0.236607,0.196535,186569600
1993-08-30,0.236607,0.236607,0.231027,0.232143,0.192827,273739200
1993-08-31,0.236607,0.238839,0.232143,0.236607,0.196535,127870400
1993-09-01,0.236607,0.238839,0.229911,0.233259,0.193754,225568000
1993-09-02,0.232143,0.234375,0.225446,0.229911,0.190973,282262400
1993-09-03,0.232143,0.232143,0.225446,0.229911,0.190973,162937600
1993-09-07,0.232143,0.241071,0.229911,0.234375,0.194681,143539200
1993-09-08,0.234375,0.241071,0.232143,0.238839,0.198389,226632000
1993-09-09,0.238839,0.241071,0.232143,0.232143,0.192827,149531200
1993-09-10,0.234375,0.234375,0.226563,0.234375,0.194681,134489600
1993-09-13,0.234375,0.236607,0.220982,0.225446,0.187264,255785600
1993-09-14,0.216518,0.223214,0.214286,0.216518,0.179848,276640000
1993-09-15,0.218750,0.223214,0.209821,0.218750,0.181702,257723200
1993-09-16,0.216518,0.223214,0.216518,0.220982,0.183556,85960000
1993-09-17,0.217634,0.227679,0.216518,0.225446,0.187264,172032000
1993-09-20,0.225446,0.227679,0.220982,0.222098,0.184483,111036800
1993-09-21,0.220982,0.225446,0.213170,0.218750,0.181702,146496000
1993-09-22,0.216518,0.227679,0.216518,0.227679,0.189119,110488000
1993-09-23,0.227679,0.227679,0.218750,0.220982,0.183556,130950400
1993-09-24,0.223214,0.225446,0.218750,0.223214,0.185410,76574400
1993-09-27,0.223214,0.225446,0.216518,0.220982,0.183556,113176000
1993-09-28,0.220982,0.223214,0.216518,0.220982,0.183556,94550400
1993-09-29,0.216518,0.222098,0.212054,0.213170,0.177067,236745600
1993-09-30,0.214286,0.214286,0.205357,0.208705,0.173359,274904000
1993-10-01,0.203125,0.205357,0.200893,0.203125,0.168724,335988800
1993-10-04,0.202009,0.205357,0.196429,0.203125,0.168724,192841600
1993-10-05,0.205357,0.214286,0.205357,0.209821,0.174286,176310400
1993-10-06,0.212054,0.214286,0.208705,0.210938,0.175213,175280000
1993-10-07,0.209821,0.212054,0.203125,0.205357,0.170577,134904000
1993-10-08,0.207589,0.207589,0.198661,0.202009,0.167797,139406400
1993-10-11,0.203125,0.214286,0.203125,0.212054,0.176140,161145600
1993-10-12,0.214286,0.223214,0.212054,0.214286,0.177994,306342400
1993-10-13,0.216518,0.216518,0.209821,0.214286,0.177994,177004800
1993-10-14,0.214286,0.218750,0.209821,0.212054,0.176140,160686400
1993-10-15,0.247768,0.254464,0.238839,0.252232,0.209514,955248000
1993-10-18,0.250000,0.256696,0.247768,0.253348,0.210441,332998400
1993-10-19,0.252232,0.254464,0.243304,0.247768,0.205806,213572800
1993-10-20,0.250000,0.252232,0.243304,0.247768,0.205806,138409600
1993-10-21,0.245536,0.279018,0.243304,0.270089,0.224346,627110400
1993-10-22,0.272321,0.281250,0.265625,0.270089,0.224346,396076800
1993-10-25,0.270089,0.272321,0.264509,0.267857,0.222492,219128000
1993-10-26,0.265625,0.267857,0.258929,0.265625,0.220639,222476800
1993-10-27,0.267857,0.287946,0.265625,0.283482,0.235471,459065600
1993-10-28,0.283482,0.287946,0.276786,0.276786,0.229909,244462400
1993-10-29,0.276786,0.283482,0.272321,0.274554,0.228055,136864000
1993-11-01,0.274554,0.281250,0.270089,0.281250,0.233617,105974400
1993-11-02,0.279018,0.294643,0.276786,0.292411,0.242888,224246400
1993-11-03,0.294643,0.294643,0.276786,0.282366,0.234544,176960000
1993-11-04,0.281250,0.287946,0.274554,0.287946,0.239179,185371200
1993-11-05,0.284598,0.287946,0.274554,0.284598,0.236398,378033600
1993-11-08,0.285714,0.286830,0.272321,0.274554,0.228055,166992000
1993-11-09,0.276786,0.279018,0.265625,0.268973,0.223419,171248000
1993-11-10,0.270089,0.274554,0.267857,0.274554,0.228055,76977600
1993-11-11,0.274554,0.285714,0.272321,0.280134,0.232690,142430400
1993-11-12,0.281250,0.285714,0.272321,0.283482,0.235471,143662400
1993-11-15,0.281250,0.292411,0.281250,0.285714,0.237325,157102400
1993-11-16,0.285714,0.305804,0.283482,0.303571,0.252158,303083200
1993-11-17,0.303571,0.312500,0.292411,0.299107,0.248450,302624000
1993-11-18,0.299107,0.301339,0.294643,0.299107,0.248450,114408000
1993-11-19,0.294643,0.299107,0.290179,0.294643,0.245621,122964800
1993-11-22,0.292411,0.294643,0.287946,0.290179,0.241900,150606400
1993-11-23,0.290179,0.294643,0.279018,0.294643,0.245621,186166400
1993-11-24,0.292411,0.299107,0.291295,0.294643,0.245621,90440000
1993-11-26,0.292411,0.294643,0.287946,0.291295,0.242831,43444800
1993-11-29,0.287946,0.290179,0.281250,0.283482,0.236317,96712000
1993-11-30,0.283482,0.291295,0.281250,0.281250,0.234457,112660800
1993-12-01,0.285714,0.287946,0.279018,0.281250,0.234457,111216000
1993-12-02,0.283482,0.285714,0.276786,0.283482,0.236317,100654400
1993-12-03,0.283482,0.285714,0.276786,0.281250,0.234457,120467200
1993-12-06,0.281250,0.290179,0.279018,0.287946,0.240039,156979200
1993-12-07,0.285714,0.287946,0.281250,0.287946,0.240039,63851200
1993-12-08,0.285714,0.287946,0.281250,0.284598,0.237248,39592000
1993-12-09,0.283482,0.285714,0.265625,0.267857,0.223292,182761600
1993-12-10,0.270089,0.272321,0.247768,0.252232,0.210267,497257600
1993-12-13,0.252232,0.263393,0.247768,0.263393,0.219571,244328000
1993-12-14,0.261161,0.265625,0.258929,0.260045,0.216780,293664000
1993-12-15,0.258929,0.265625,0.258929,0.265625,0.221431,123883200
1993-12-16,0.263393,0.265625,0.258929,0.262277,0.218640,126369600
1993-12-17,0.263393,0.265625,0.260045,0.263393,0.219571,145152000
1993-12-20,0.261161,0.265625,0.252232,0.254464,0.212127,189033600
1993-12-21,0.254464,0.256696,0.243304,0.245536,0.204685,251126400
1993-12-22,0.243304,0.254464,0.241071,0.250000,0.208406,181372800
1993-12-23,0.243304,0.243304,0.236607,0.243304,0.202824,226956800
1993-12-27,0.247768,0.256696,0.243304,0.254464,0.212127,159936000
1993-12-28,0.256696,0.263393,0.254464,0.260045,0.216780,159499200
1993-12-29,0.261161,0.261161,0.254464,0.254464,0.212127,107352000
1993-12-30,0.254464,0.270089,0.254464,0.265625,0.221431,314552000
1993-12-31,0.265625,0.270089,0.261161,0.261161,0.217710,160966400
1994-01-03,0.263393,0.267857,0.258929,0.266741,0.222362,181529600
1994-01-04,0.270089,0.281250,0.267857,0.281250,0.234457,285174400
1994-01-05,0.283482,0.302455,0.283482,0.301339,0.251204,612136000
1994-01-06,0.301339,0.303571,0.290179,0.292411,0.243761,366508800
1994-01-07,0.285714,0.296875,0.279018,0.295759,0.246552,298793600
1994-01-10,0.294643,0.302455,0.292411,0.300223,0.250273,201588800
1994-01-11,0.299107,0.301339,0.283482,0.284598,0.237248,355398400
1994-01-12,0.287946,0.287946,0.272321,0.272321,0.227013,439118400
1994-01-13,0.267857,0.274554,0.265625,0.273438,0.227944,531596800
1994-01-14,0.274554,0.283482,0.272321,0.276786,0.230735,214513600
1994-01-17,0.276786,0.281250,0.267857,0.271205,0.226083,145712000
1994-01-18,0.270089,0.270089,0.258929,0.262277,0.218640,362801600
1994-01-19,0.261161,0.265625,0.256696,0.261161,0.217710,281590400
1994-01-20,0.263393,0.274554,0.263393,0.266741,0.222362,268083200
1994-01-21,0.296875,0.299107,0.287946,0.297991,0.248413,980134400
1994-01-24,0.296875,0.314732,0.296875,0.312500,0.260508,692148800
1994-01-25,0.310268,0.312500,0.296875,0.302455,0.252134,442332800
1994-01-26,0.301339,0.303571,0.296875,0.299107,0.249343,165804800
1994-01-27,0.299107,0.305804,0.294643,0.304688,0.253995,132249600
1994-01-28,0.305804,0.310268,0.301339,0.303571,0.253064,136438400
1994-01-31,0.299107,0.301339,0.292411,0.292411,0.243761,238380800
1994-02-01,0.294643,0.299107,0.287946,0.296875,0.247482,156721600
1994-02-02,0.296875,0.296875,0.290179,0.294643,0.245621,146451200
1994-02-03,0.294643,0.300223,0.290179,0.299107,0.249343,137995200
1994-02-04,0.299107,0.312500,0.296875,0.299107,0.249343,354009600
1994-02-07,0.299107,0.331473,0.299107,0.325893,0.272648,725446400
1994-02-08,0.321429,0.325893,0.314732,0.319196,0.267046,285387200
1994-02-09,0.319196,0.325893,0.314732,0.323661,0.270781,186984000
1994-02-10,0.323661,0.334821,0.321429,0.325893,0.272648,302030400
1994-02-11,0.323661,0.334821,0.323661,0.330357,0.276383,164248000
1994-02-14,0.330357,0.339286,0.328125,0.330357,0.276383,245548800
1994-02-15,0.328125,0.334821,0.323661,0.331473,0.277317,129774400
1994-02-16,0.334821,0.334821,0.328125,0.328125,0.274516,122024000
1994-02-17,0.332589,0.338170,0.323661,0.330357,0.276383,145152000
1994-02-18,0.325893,0.330357,0.323661,0.323661,0.270781,149072000
1994-02-22,0.323661,0.334821,0.319196,0.332589,0.278251,214569600
1994-02-23,0.332589,0.341518,0.330357,0.332589,0.278251,260534400
1994-02-24,0.330357,0.332589,0.323661,0.327009,0.273582,197859200
1994-02-25,0.330357,0.332589,0.316964,0.321429,0.268914,236824000
1994-02-28,0.323661,0.330357,0.321429,0.325893,0.272648,123827200
1994-03-01,0.328125,0.328125,0.319196,0.323661,0.270781,211870400
1994-03-02,0.314732,0.323661,0.310268,0.318080,0.266112,294145600
1994-03-03,0.319196,0.323661,0.316964,0.319196,0.267046,188473600
1994-03-04,0.321429,0.334821,0.319196,0.328125,0.274516,226844800
1994-03-07,0.330357,0.340402,0.328125,0.338170,0.282920,310396800
1994-03-08,0.339286,0.339286,0.328125,0.330357,0.276383,186054400
1994-03-09,0.327009,0.334821,0.321429,0.334821,0.280118,248539200
1994-03-10,0.332589,0.335938,0.328125,0.332589,0.278251,143763200
1994-03-11,0.330357,0.337054,0.328125,0.332589,0.278251,161840000
1994-03-14,0.343750,0.343750,0.337054,0.340402,0.284787,441705600
1994-03-15,0.341518,0.341518,0.332589,0.335938,0.281052,204545600
1994-03-16,0.334821,0.337054,0.325893,0.328125,0.274516,147168000
1994-03-17,0.328125,0.330357,0.323661,0.325893,0.272648,156228800
1994-03-18,0.328125,0.328125,0.319196,0.324777,0.271715,223675200
1994-03-21,0.324777,0.325893,0.314732,0.316964,0.265178,246512000
1994-03-22,0.314732,0.316964,0.308036,0.312500,0.261444,242827200
1994-03-23,0.314732,0.316964,0.305804,0.313616,0.262377,216686400
1994-03-24,0.313616,0.314732,0.303571,0.309152,0.258643,188092800
1994-03-25,0.310268,0.310268,0.292411,0.292411,0.244637,343638400
1994-03-28,0.294643,0.303571,0.292411,0.296875,0.248371,282576000
1994-03-29,0.296875,0.301339,0.287946,0.292411,0.244637,213516800
1994-03-30,0.290179,0.296875,0.283482,0.290179,0.242769,169825600
1994-03-31,0.290179,0.299107,0.281250,0.296875,0.248371,209059200
1994-04-04,0.287946,0.296875,0.283482,0.296875,0.248371,168302400
1994-04-05,0.301339,0.305804,0.299107,0.299107,0.250239,97899200
1994-04-06,0.303571,0.303571,0.292411,0.299107,0.250239,129091200
1994-04-07,0.299107,0.301339,0.292411,0.297991,0.249305,77369600
1994-04-08,0.301339,0.303571,0.296875,0.299107,0.250239,176848000
1994-04-11,0.299107,0.299107,0.290179,0.299107,0.250239,106825600
1994-04-12,0.297991,0.297991,0.283482,0.285714,0.239034,136830400
1994-04-13,0.287946,0.290179,0.279018,0.283482,0.237167,233139200
1994-04-14,0.272321,0.283482,0.267857,0.281250,0.235299,221995200
1994-04-15,0.279018,0.281250,0.267857,0.270089,0.225962,188350400
1994-04-18,0.272321,0.272321,0.261161,0.264509,0.221293,230294400
1994-04-19,0.265625,0.267857,0.254464,0.258929,0.216625,166252800
1994-04-20,0.261161,0.267857,0.250000,0.252232,0.211022,281848000
1994-04-21,0.254464,0.272321,0.241071,0.264509,0.221293,410536000
1994-04-22,0.279018,0.285714,0.254464,0.265625,0.222227,697827200
1994-04-25,0.265625,0.276786,0.263393,0.276786,0.231565,359240000
1994-04-26,0.281250,0.281250,0.276786,0.279018,0.233432,164225600
1994-04-28,0.276786,0.279018,0.265625,0.270089,0.225962,100475200
1994-04-29,0.267857,0.272321,0.265625,0.267857,0.224094,94785600
1994-05-02,0.267857,0.279018,0.267857,0.276786,0.231565,123222400
1994-05-03,0.276786,0.279018,0.263393,0.270089,0.225962,132899200
1994-05-04,0.276786,0.296875,0.272321,0.294643,0.246504,364156800
1994-05-05,0.296875,0.301339,0.287946,0.293527,0.245570,288332800
1994-05-06,0.287946,0.292411,0.279018,0.288504,0.241368,187779200
1994-05-09,0.287946,0.290179,0.274554,0.279018,0.233432,140470400
1994-05-10,0.283482,0.285714,0.276786,0.276786,0.231565,146843200
1994-05-11,0.276786,0.281250,0.265625,0.270089,0.225962,145521600
1994-05-12,0.272321,0.274554,0.263393,0.265067,0.221760,107105600
1994-05-13,0.265625,0.272321,0.261161,0.267857,0.224094,92612800
1994-05-16,0.267857,0.272321,0.263393,0.263393,0.220360,135385600
1994-05-17,0.265625,0.265625,0.256696,0.262277,0.219426,180107200
1994-05-18,0.265625,0.274554,0.261161,0.273438,0.228764,123860800
1994-05-19,0.274554,0.290179,0.272321,0.286830,0.239968,273582400
1994-05-20,0.283482,0.287946,0.276786,0.277344,0.232031,98145600
1994-05-23,0.276786,0.279018,0.267857,0.272321,0.227829,119952000
1994-05-24,0.276786,0.279018,0.270089,0.274554,0.229697,126448000
