datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1992-04-20,41.4418,99944.77160000001,3.9000000000000004,99986.21340000001,-1.64329955407716e-05,0.9998621340000002,0.00016343399999940722
1992-04-21,41.0767,99944.77160000001,3.9000000000000004,99985.84830000001,-3.6515034180784056e-06,0.9998584830000004,0.0001670849999992896
1992-04-22,42.0808,99944.77160000001,3.9000000000000004,99986.8524,1.0042421173306337e-05,0.9998685240000004,0.00015704399999927343
1992-04-23,41.6244,99944.77160000001,3.9000000000000004,99986.39600000001,-4.564600135315011e-06,0.9998639600000004,0.0001616079999992026
1992-04-24,41.2592,99944.77160000001,3.9000000000000004,99986.03080000001,-3.6524968857198914e-06,0.9998603080000004,0.00016525999999927876
1992-04-27,40.7116,99944.77160000001,3.9000000000000004,99985.4832,-5.476765060352662e-06,0.9998548320000002,0.00017073599999939404
1992-04-28,39.6162,99944.77160000001,3.9000000000000004,99984.38780000001,-1.095559040109606e-05,0.9998438780000003,0.00018168999999934599
1992-04-29,41.6244,99944.77160000001,3.9000000000000004,99986.39600000001,2.0085135731484627e-05,0.9998639600000002,0.00016160799999942466
1992-04-30,43.9064,99944.77160000001,3.9000000000000004,99988.67800000001,2.2823104855351772e-05,0.9998867800000004,0.00013878799999922364
1992-05-01,43.2674,99944.77160000001,3.9000000000000004,99988.039,-6.390723557792022e-06,0.9998803900000004,0.0001451779999992464
1992-05-04,44.1803,99944.77160000001,3.9000000000000004,99988.95190000001,9.13009205039117e-06,0.9998895190000004,0.0001360489999991943
1992-05-05,44.1803,99944.77160000001,3.9000000000000004,99988.95190000001,0.0,0.9998895190000004,0.0001360489999991943
1992-05-06,45.092999999999996,99944.77160000001,3.9000000000000004,99989.8646,9.128008471304128e-06,0.9998986460000002,0.00012692199999941867
1992-05-07,44.3628,99944.77160000001,3.9000000000000004,99989.13440000001,-7.302740161807542e-06,0.9998913440000003,0.00013422399999929446
1992-05-08,45.2756,99944.77160000001,3.9000000000000004,99990.0472,9.128991919737928e-06,0.9999004720000003,0.00012509599999932508
1992-05-11,45.4582,99944.77160000001,3.9000000000000004,99990.2298,1.8261817562592597e-06,0.9999022980000004,0.0001232699999992315
1992-05-12,45.4582,99944.77160000001,3.9000000000000004,99990.2298,0.0,0.9999022980000004,0.0001232699999992315
1992-05-13,45.8233,99944.77160000001,3.9000000000000004,99990.59490000001,3.65135674496031e-06,0.9999059490000005,0.00011961899999912706
1992-05-14,44.819199999999995,99944.77160000001,3.9000000000000004,99989.5908,-1.004194445497486e-05,0.9998959080000005,0.00012965999999914324
1992-05-15,44.2715,99944.77160000001,3.9000000000000004,99989.04310000001,-5.477570171219526e-06,0.9998904310000005,0.0001351369999991192
1992-05-18,44.089,99944.77160000001,3.9000000000000004,99988.86060000001,-1.8251999852614276e-06,0.9998886060000006,0.00013696199999901904
1992-05-19,43.3587,99944.77160000001,3.9000000000000004,99988.1303,-7.3038136011449595e-06,0.9998813030000004,0.00014426499999919962
1992-05-20,43.8151,99944.77160000001,3.9000000000000004,99988.58670000001,4.564541797424937e-06,0.9998858670000005,0.00013970099999915941
1992-05-21,43.176199999999994,99944.77160000001,3.9000000000000004,99987.94780000001,-6.389729279021594e-06,0.9998794780000004,0.00014608999999921046
1992-05-22,43.45,99944.77160000001,3.9000000000000004,99988.2216,2.7383300289507417e-06,0.9998822160000004,0.00014335199999926385
1992-05-26,43.2674,99944.77160000001,3.9000000000000004,99988.039,-1.8262150989212245e-06,0.9998803900000004,0.0001451779999992464
1992-05-27,43.9976,99944.77160000001,3.9000000000000004,99988.76920000001,7.3028734968172415e-06,0.9998876920000005,0.00013787599999914857
1992-05-28,43.45,99944.77160000001,3.9000000000000004,99988.2216,-5.476615067778745e-06,0.9998822160000004,0.00014335199999926385
1992-05-29,43.6326,99944.77160000001,3.9000000000000004,99988.4042,1.8262150989212245e-06,0.9998840420000004,0.00014152599999928128
1992-06-01,42.074,99944.77160000001,3.9000000000000004,99986.8456,-1.558780753097011e-05,0.9998684560000004,0.00015711199999923764
1992-06-02,41.3422,99944.77160000001,3.9000000000000004,99986.1138,-7.3189627656233824e-06,0.9998611380000004,0.00016442999999921604
1992-06-03,39.6044,99944.77160000001,3.9000000000000004,99984.376,-1.7380413478984558e-05,0.9998437600000004,0.00018180799999922836
1992-06-04,39.8788,99944.77160000001,3.9000000000000004,99984.65040000001,2.744428789558384e-06,0.9998465040000004,0.0001790639999992294
1992-06-05,40.1532,99944.77160000001,3.9000000000000004,99984.92480000001,2.7444212575833404e-06,0.9998492480000003,0.00017631999999934145
1992-06-08,39.6959,99944.77160000001,3.9000000000000004,99984.46750000001,-4.573689492803901e-06,0.9998446750000003,0.00018089299999934916
1992-06-09,39.5129,99944.77160000001,3.9000000000000004,99984.28450000001,-1.830284288906192e-06,0.9998428450000003,0.00018272299999932962
1992-06-10,39.33,99944.77160000001,3.9000000000000004,99984.10160000001,-1.8292874817138483e-06,0.9998410160000003,0.00018455199999933836
1992-06-11,39.421499999999995,99944.77160000001,3.9000000000000004,99984.1931,9.151454933853387e-07,0.9998419310000002,0.00018363699999945915
1992-06-12,39.9702,99944.77160000001,3.9000000000000004,99984.7418,5.487867461795304e-06,0.9998474180000002,0.00017814999999943293
1992-06-15,38.506800000000005,99944.77160000001,3.9000000000000004,99983.27840000001,-1.46362332256178e-05,0.9998327840000003,0.00019278399999933526
1992-06-16,36.037200000000006,99944.77160000001,3.9000000000000004,99980.80880000001,-2.4700130256904984e-05,0.9998080880000004,0.00021747999999921497
1992-06-17,34.7567,99944.77160000001,3.9000000000000004,99979.5283,-1.2807457904995267e-05,0.9997952830000003,0.0002302849999993306
1992-06-18,33.1104,99944.77160000001,3.9000000000000004,99977.88200000001,-1.6466370945988906e-05,0.9997788200000004,0.0002467479999992417
1992-06-19,32.7445,99944.77160000001,3.9000000000000004,99977.51610000001,-3.6598094766970846e-06,0.9997751610000004,0.0002504069999992309
1992-06-22,32.3786,99944.77160000001,3.9000000000000004,99977.1502,-3.659822870982765e-06,0.9997715020000003,0.0002540659999993311
1992-06-23,33.1104,99944.77160000001,3.9000000000000004,99977.88200000001,7.3196725305368915e-06,0.9997788200000003,0.0002467479999993527
1992-06-24,33.659099999999995,99944.77160000001,3.9000000000000004,99978.43070000001,5.488213883131365e-06,0.9997843070000003,0.00024126099999932649
1992-06-25,33.3848,99944.77160000001,3.9000000000000004,99978.1564,-2.7435917735463278e-06,0.9997815640000003,0.00024400399999935374
1992-06-26,33.1104,99944.77160000001,3.9000000000000004,99977.88200000001,-2.744599519322044e-06,0.9997788200000003,0.0002467479999993527
1992-06-29,34.208,99944.77160000001,3.9000000000000004,99978.9796,1.0978428208741065e-05,0.9997897960000003,0.00023577199999935683
1992-06-30,35.1226,99944.77160000001,3.9000000000000004,99979.89420000001,9.147922930052843e-06,0.9997989420000003,0.0002266259999993414
1992-07-01,35.8543,99944.77160000001,3.9000000000000004,99980.62590000001,7.318471437312013e-06,0.9998062590000004,0.0002193089999992237
1992-07-02,33.8421,99944.77160000001,3.9000000000000004,99978.6137,-2.0125899211964615e-05,0.9997861370000003,0.00023943099999934603
1992-07-06,33.8421,99944.77160000001,3.9000000000000004,99978.6137,0.0,0.9997861370000003,0.00023943099999934603
1992-07-07,32.3786,99944.77160000001,3.9000000000000004,99977.1502,-1.4638130554467388e-05,0.9997715020000003,0.0002540659999993311
1992-07-08,33.4762,99944.77160000001,3.9000000000000004,99978.24780000001,1.097850856734972e-05,0.9997824780000004,0.0002430899999992242
1992-07-09,33.5677,99944.77160000001,3.9000000000000004,99978.3393,9.151990758571316e-07,0.9997833930000003,0.000242174999999345
1992-07-10,33.4762,99944.77160000001,3.9000000000000004,99978.24780000001,-9.151982383048818e-07,0.9997824780000003,0.00024308999999933523
1992-07-13,34.3909,99944.77160000001,3.9000000000000004,99979.1625,9.148990106622179e-06,0.9997916250000003,0.0002339429999993481
1992-07-14,34.7567,99944.77160000001,3.9000000000000004,99979.5283,3.658762394609383e-06,0.9997952830000003,0.0002302849999993306
1992-07-15,35.1226,99944.77160000001,3.9000000000000004,99979.89420000001,3.659749213014152e-06,0.9997989420000004,0.0002266259999992304
1992-07-16,35.6714,99944.77160000001,3.9000000000000004,99980.44300000001,5.489103628297798e-06,0.9998044300000005,0.00022113799999912143
1992-07-17,32.927499999999995,99944.77160000001,3.9000000000000004,99977.69910000001,-2.7444367294959804e-05,0.9997769910000005,0.0002485769999991394
1992-07-20,32.7445,99944.77160000001,3.9000000000000004,99977.51610000001,-1.8304081975673014e-06,0.9997751610000004,0.0002504069999992309
1992-07-21,33.4762,99944.77160000001,3.9000000000000004,99978.24780000001,7.318645516951605e-06,0.9997824780000004,0.0002430899999992242
1992-07-22,32.3786,99944.77160000001,3.9000000000000004,99977.1502,-1.0978388040983056e-05,0.9997715020000003,0.0002540659999993311
1992-07-23,32.7445,99944.77160000001,3.9000000000000004,99977.51610000001,3.659836265379468e-06,0.9997751610000004,0.0002504069999992309
1992-07-24,33.5677,99944.77160000001,3.9000000000000004,99978.3393,8.233851290784244e-06,0.9997833930000003,0.000242174999999345
1992-07-27,33.1104,99944.77160000001,3.9000000000000004,99977.88200000001,-4.5739907583719486e-06,0.9997788200000003,0.0002467479999993527
1992-07-28,34.0251,99944.77160000001,3.9000000000000004,99978.7967,9.149023580956595e-06,0.9997879670000002,0.0002376009999994766
1992-07-29,34.5738,99944.77160000001,3.9000000000000004,99979.3454,5.4881636717407645e-06,0.9997934540000001,0.0002321139999995614
1992-07-30,34.5738,99944.77160000001,3.9000000000000004,99979.3454,0.0,0.9997934540000001,0.0002321139999995614
1992-07-31,34.208,99944.77160000001,3.9000000000000004,99978.9796,-3.658755701296812e-06,0.9997897960000002,0.00023577199999946785
1992-08-03,33.4762,99944.77160000001,3.9000000000000004,99978.24780000001,-7.319538596228803e-06,0.9997824780000002,0.00024308999999944625
1992-08-04,33.293299999999995,99944.77160000001,3.9000000000000004,99978.06490000001,-1.8293979342498545e-06,0.9997806490000003,0.00024491899999934397
1992-08-05,32.7445,99944.77160000001,3.9000000000000004,99977.51610000001,-5.4892040624032745e-06,0.9997751610000003,0.0002504069999993419
1992-08-06,32.1957,99944.77160000001,3.9000000000000004,99976.9673,-5.489234193967185e-06,0.9997696730000003,0.00025589499999933984
1992-08-07,0.0,99975.6673,5.2,99975.6673,-1.3002994940891632e-05,0.9997566730000003,0.0002688949999993806
1992-08-10,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-11,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-12,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-13,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-14,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-17,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-18,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-19,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-20,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-21,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-24,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-25,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-26,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-27,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-28,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-08-31,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-01,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-02,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-03,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-04,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-08,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-09,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-10,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-11,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-14,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-15,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-16,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-17,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-18,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-21,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-22,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-23,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-24,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-25,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-28,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-29,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-09-30,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-01,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-02,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-05,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-06,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-07,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-08,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-09,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-12,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-13,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-14,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-15,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-16,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-19,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-20,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-21,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-22,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-23,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-26,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-27,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-28,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-29,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-10-30,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-02,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-03,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-04,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-05,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-06,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-09,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-10,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-11,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-12,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-13,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-16,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-17,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-18,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-19,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-20,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-23,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-24,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-25,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-27,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-11-30,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-01,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-02,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-03,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-04,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-07,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-08,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-09,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-10,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-11,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-14,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-15,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-16,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-17,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-18,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-21,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-22,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-23,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-24,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-28,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-29,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-30,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1992-12-31,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-04,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-05,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-06,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-07,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-08,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-11,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-12,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-13,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-14,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-15,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-18,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-19,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-20,0.0,99975.6673,5.2,99975.6673,0.0,0.9997566730000003,0.0002688949999993806
1993-01-21,44.1149,99930.2524,6.5,99974.3673,-1.30031640209749e-05,0.9997436730000002,0.00028189499999942136
1993-01-22,43.7473,99930.2524,6.5,99973.9997,-3.6769424995863886e-06,0.9997399970000003,0.00028557099999937385
1993-01-25,44.1149,99930.2524,6.5,99974.3673,3.676956019660338e-06,0.9997436730000003,0.00028189499999931034
1993-01-26,44.6664,99930.2524,6.5,99974.9188,5.51641400581282e-06,0.9997491880000003,0.00027637999999929885
1993-01-27,44.298700000000004,99930.2524,6.5,99974.5511,-3.6779224671379396e-06,0.9997455110000003,0.0002800569999993341
1993-01-28,44.023,99930.2524,6.5,99974.2754,-2.7577018048008384e-06,0.9997427540000002,0.0002828139999994095
1993-01-29,43.7473,99930.2524,6.5,99973.9997,-2.7577094097175348e-06,0.9997399970000003,0.00028557099999937385
1993-02-01,45.034,99930.2524,6.5,99975.2864,1.287034632868611e-05,0.9997528640000003,0.00027270399999934636
1993-02-02,44.298700000000004,99930.2524,6.5,99974.5511,-7.354817640248257e-06,0.9997455110000003,0.0002800569999993341
1993-02-03,44.1149,99930.2524,6.5,99974.3673,-1.8384678698302181e-06,0.9997436730000003,0.00028189499999931034
1993-02-04,43.7473,99930.2524,6.5,99973.9997,-3.6769424995863886e-06,0.9997399970000004,0.00028557099999926283
1993-02-05,42.093,99930.2524,6.5,99972.34539999999,-1.654730234834645e-05,0.9997234540000003,0.00030211399999935384
1993-02-08,41.5415,99930.2524,6.5,99971.7939,-5.51652557290172e-06,0.9997179390000005,0.0003076289999991433
1993-02-09,41.8173,99930.2524,6.5,99972.0697,2.7587781437077297e-06,0.9997206970000004,0.0003048709999992072
1993-02-10,40.9901,99930.2524,6.5,99971.2425,-8.274311039890847e-06,0.9997124250000005,0.00031314299999918305
1993-02-11,40.5306,99930.2524,6.5,99970.783,-4.596321787175839e-06,0.9997078300000005,0.00031773799999912367
1993-02-12,39.697900000000004,99930.2524,6.5,99969.9503,-8.329433610620995e-06,0.9996995030000005,0.0003260649999990983
1993-02-16,39.0531,99930.2524,6.5,99969.3055,-6.449938186992021e-06,0.9996930550000006,0.00033251299999903505
1993-02-17,39.697900000000004,99930.2524,6.5,99969.9503,6.449979788936133e-06,0.9996995030000005,0.0003260649999990983
1993-02-18,40.5268,99930.2524,6.5,99970.7792,8.291491568446219e-06,0.9997077920000006,0.00031777599999904815
1993-02-19,40.5268,99930.2524,6.5,99970.7792,0.0,0.9997077920000006,0.00031777599999904815
1993-02-22,40.619,99930.2524,6.5,99970.8714,9.222694945520971e-07,0.9997087140000006,0.00031685399999903385
1993-02-23,39.974199999999996,99930.2524,6.5,99970.2266,-6.449878759529071e-06,0.9997022660000005,0.0003233019999991926
1993-02-24,39.5137,99930.2524,6.5,99969.7661,-4.606371473370174e-06,0.9996976610000005,0.0003279069999991835
1993-02-25,40.3426,99930.2524,6.5,99970.595,8.291506846003216e-06,0.9997059500000006,0.0003196179999990223
1993-02-26,39.0531,99930.2524,6.5,99969.3055,-1.2898792890014832e-05,0.9996930550000006,0.00033251299999903505
1993-03-01,39.237300000000005,99930.2524,6.5,99969.48969999999,1.8425655661236107e-06,0.9996948970000005,0.00033067099999917193
1993-03-02,39.974199999999996,99930.2524,6.5,99970.2266,7.371248990306611e-06,0.9997022660000006,0.0003233019999990816
1993-03-03,40.2505,99930.2524,6.5,99970.50289999999,2.7638228841109225e-06,0.9997050290000006,0.0003205389999990649
1993-03-04,40.5268,99930.2524,6.5,99970.7792,2.7638152455544684e-06,0.9997077920000008,0.0003177759999988261
1993-03-05,40.5268,99930.2524,6.5,99970.7792,0.0,0.9997077920000008,0.0003177759999988261
1993-03-08,41.6321,99930.2524,6.5,99971.8845,1.105623071895323e-05,0.9997188450000007,0.0003067229999988985
1993-03-09,41.8163,99930.2524,6.5,99972.0687,1.842518033257079e-06,0.9997206870000008,0.00030488099999881335
1993-03-10,41.8163,99930.2524,6.5,99972.0687,0.0,0.9997206870000008,0.00030488099999881335
1993-03-11,41.9085,99930.2524,6.5,99972.1609,9.222575985123882e-07,0.9997216090000008,0.00030395899999879905
1993-03-12,41.4479,99930.2524,6.5,99971.7003,-4.607282626079012e-06,0.9997170030000008,0.00030856499999887266
1993-03-15,42.0006,99930.2524,6.5,99972.253,5.528564567258698e-06,0.9997225300000009,0.00030303799999875647
1993-03-16,41.6321,99930.2524,6.5,99971.8845,-3.6860227606849705e-06,0.999718845000001,0.00030672299999867647
1993-03-17,40.619,99930.2524,6.5,99970.8714,-1.0133849182358823e-05,0.9997087140000009,0.0003168539999987008
1993-03-18,40.1584,99930.2524,6.5,99970.4108,-4.607342054319119e-06,0.9997041080000009,0.0003214599999987744
1993-03-19,39.6058,99930.2524,6.5,99969.8582,-5.527635583146839e-06,0.9996985820000008,0.00032698599999880784
1993-03-22,39.237300000000005,99930.2524,6.5,99969.48969999999,-3.686111060385855e-06,0.9996948970000007,0.0003306709999989499
1993-03-23,38.868900000000004,99930.2524,6.5,99969.1213,-3.6851243424562696e-06,0.9996912130000007,0.00033435499999889817
1993-03-24,39.6058,99930.2524,6.5,99969.8582,7.3712761543553995e-06,0.9996985820000008,0.00032698599999880784
1993-03-25,40.3426,99930.2524,6.5,99970.595,7.3702215173110375e-06,0.9997059500000007,0.0003196179999989113
1993-03-26,39.237300000000005,99930.2524,6.5,99969.48969999999,-1.1056251090768576e-05,0.9996948970000006,0.0003306709999990609
1993-03-29,37.5794,99930.2524,6.5,99967.8318,-1.6584059846280752e-05,0.9996783180000007,0.00034724999999891093
1993-03-30,38.500499999999995,99930.2524,6.5,99968.75289999999,9.213963966248073e-06,0.9996875290000006,0.0003380389999990685
1993-03-31,37.947900000000004,99930.2524,6.5,99968.2003,-5.527727254373005e-06,0.9996820030000007,0.00034356499999899093
1993-04-01,38.1321,99930.2524,6.5,99968.3845,1.8425859369397557e-06,0.9996838450000007,0.00034172299999890576
1993-04-02,36.9347,99930.2524,6.5,99967.1871,-1.1977786837258364e-05,0.9996718710000007,0.00035369699999898696
